Date,state,transactions amount,Fraud count per state,Fraud amount per state
2019-09-12,NV,137.08999999999997,0,0.0
2019-09-12,NY,8039.38,5,2771.87
2019-09-12,OH,6368.2300000000005,4,689.59
2019-09-12,OK,2003.05,0,0.0
2019-09-12,OR,5189.54,5,2059.74
2019-09-12,PA,8101.2,0,0.0
2019-09-12,RI,62.95,0,0.0
2019-09-12,SC,2564.36,0,0.0
2019-09-12,SD,1045.22,0,0.0
2019-09-12,TN,877.61,0,0.0
2019-09-12,TX,11573.09,0,0.0
2019-09-12,UT,413.46000000000004,0,0.0
2019-09-12,VA,1921.48,0,0.0
2019-09-12,VT,1308.13,0,0.0
2019-09-12,WA,1501.51,0,0.0
2019-09-12,WI,2309.98,0,0.0
2019-09-12,WV,2386.91,0,0.0
2019-09-12,WY,2402.38,0,0.0
2019-09-13,AK,113.55,0,0.0
2019-09-13,AL,3145.06,0,0.0
2019-09-13,AR,2800.72,0,0.0
2019-09-13,AZ,2865.7000000000003,2,1216.3
2019-09-13,CA,8105.96,5,2559.64
2019-09-13,CO,1674.74,0,0.0
2019-09-13,CT,951.9100000000001,0,0.0
2019-09-13,DC,659.0699999999999,0,0.0
2019-09-13,FL,5235.59,0,0.0
2019-09-13,GA,2234.65,0,0.0
2019-09-13,HI,97.46,0,0.0
2019-09-13,IA,2770.02,0,0.0
2019-09-13,ID,470.52,0,0.0
2019-09-13,IL,3912.22,0,0.0
2019-09-13,IN,2812.52,0,0.0
2019-09-13,KS,2651.9,0,0.0
2019-09-13,KY,2795.45,0,0.0
2019-09-13,LA,1682.94,0,0.0
2019-09-13,MA,812.14,0,0.0
2019-09-13,MD,1158.42,0,0.0
2019-09-13,ME,1071.37,0,0.0
2019-09-13,MI,5387.07,0,0.0
2019-09-13,MN,5518.45,0,0.0
2019-09-13,MO,5296.89,0,0.0
2019-09-13,MS,1890.09,0,0.0
2019-09-13,MT,891.09,0,0.0
2019-09-13,NC,2807.9900000000002,0,0.0
2019-09-13,ND,662.1,0,0.0
2019-09-13,NE,2640.93,0,0.0
2019-09-13,NH,848.54,0,0.0
2019-09-13,NJ,1959.0700000000002,0,0.0
2019-09-13,NM,2029.32,0,0.0
2019-09-13,NV,208.4,0,0.0
2019-09-13,NY,8142.42,2,38.2
2019-09-13,OH,4305.09,0,0.0
2019-09-13,OK,3108.98,0,0.0
2019-09-13,OR,4670.3,8,3773.18
2019-09-13,PA,10060.58,0,0.0
2019-09-13,SC,2658.73,0,0.0
2019-09-13,SD,1448.46,0,0.0
2019-09-13,TN,1625.83,0,0.0
2019-09-13,TX,9276.41,0,0.0
2019-09-13,UT,728.68,0,0.0
2019-09-13,VA,4244.9400000000005,4,1599.95
2019-09-13,VT,1068.32,0,0.0
2019-09-13,WA,964.28,0,0.0
2019-09-13,WI,2963.06,0,0.0
2019-09-13,WV,1964.47,0,0.0
2019-09-13,WY,1515.52,0,0.0
2019-09-14,AK,72.98,0,0.0
2019-09-14,AL,3753.66,0,0.0
2019-09-14,AR,6007.52,0,0.0
2019-09-14,AZ,5216.36,8,3942.9300000000003
2019-09-14,CA,13353.43,6,2783.13
2019-09-14,CO,2031.24,0,0.0
2019-09-14,CT,1201.5,0,0.0
2019-09-14,DC,210.97,0,0.0
2019-09-14,FL,5526.7300000000005,0,0.0
2019-09-14,GA,3108.96,0,0.0
2019-09-14,IA,3095.38,0,0.0
2019-09-14,ID,394.8,0,0.0
2019-09-14,IL,6048.13,0,0.0
2019-09-14,IN,3377.09,0,0.0
2019-09-14,KS,4180.57,0,0.0
2019-09-14,KY,3354.38,0,0.0
2019-09-14,LA,2640.69,0,0.0
2019-09-14,MA,1137.3899999999999,0,0.0
2019-09-14,MD,4405.14,0,0.0
2019-09-14,ME,2164.23,0,0.0
2019-09-14,MI,7223.31,0,0.0
2019-09-14,MN,3123.09,0,0.0
2019-09-14,MO,4332.15,0,0.0
2019-09-14,MS,2013.87,0,0.0
2019-09-14,MT,1565.91,0,0.0
2019-09-14,NC,3332.4,0,0.0
2019-09-14,ND,1778.48,0,0.0
2019-09-14,NE,2879.22,0,0.0
2019-09-14,NH,623.3,0,0.0
2019-09-14,NJ,3156.84,0,0.0
2019-09-14,NM,1009.86,0,0.0
2019-09-14,NV,277.14,0,0.0
2019-09-14,NY,9840.67,0,0.0
2019-09-14,OH,4839.26,0,0.0
2019-09-14,OK,5299.99,0,0.0
2019-09-14,OR,3010.41,0,0.0
2019-09-14,PA,12381.34,0,0.0
2019-09-14,RI,51.79,0,0.0
2019-09-14,SC,29372.45,0,0.0
2019-09-14,SD,1597.39,0,0.0
2019-09-14,TN,2961.38,0,0.0
2019-09-14,TX,11737.34,0,0.0
2019-09-14,UT,1126.8799999999999,0,0.0
2019-09-14,VA,6240.92,3,2408.8
2019-09-14,VT,3163.28,0,0.0
2019-09-14,WA,3306.22,0,0.0
2019-09-14,WI,9873.76,8,5872.62
2019-09-14,WV,3404.7,0,0.0
2019-09-14,WY,2908.06,0,0.0
2019-09-15,AK,130.16,0,0.0
2019-09-15,AL,6261.83,0,0.0
2019-09-15,AR,5216.15,0,0.0
2019-09-15,AZ,2040.18,0,0.0
2019-09-15,CA,10517.02,0,0.0
2019-09-15,CO,1532.19,0,0.0
2019-09-15,CT,445.63,0,0.0
2019-09-15,DC,1000.68,0,0.0
2019-09-15,FL,4631.14,0,0.0
2019-09-15,GA,2977.2,0,0.0
2019-09-15,HI,353.4,0,0.0
2019-09-15,IA,4203.37,0,0.0
2019-09-15,ID,370.81,0,0.0
2019-09-15,IL,6390.53,0,0.0
2019-09-15,IN,4602.81,0,0.0
2019-09-15,KS,3493.42,0,0.0
2019-09-15,KY,4699.56,0,0.0
2019-09-15,LA,4793.51,0,0.0
2019-09-15,MA,1482.99,0,0.0
2019-09-15,MD,2839.7,0,0.0
2019-09-15,ME,2779.37,0,0.0
2019-09-15,MI,6041.51,0,0.0
2019-09-15,MN,5694.16,0,0.0
2019-09-15,MO,6735.46,0,0.0
2019-09-15,MS,1941.32,0,0.0
2019-09-15,MT,1397.69,0,0.0
2019-09-15,NC,7053.86,0,0.0
2019-09-15,ND,2431.53,0,0.0
2019-09-15,NE,3618.61,0,0.0
2019-09-15,NH,1548.52,0,0.0
2019-09-15,NJ,3454.11,0,0.0
2019-09-15,NM,2293.88,0,0.0
2019-09-15,NV,693.8,0,0.0
2019-09-15,NY,16112.61,0,0.0
2019-09-15,OH,6885.53,0,0.0
2019-09-15,OK,2887.46,0,0.0
2019-09-15,OR,3562.05,0,0.0
2019-09-15,PA,13644.19,0,0.0
2019-09-15,RI,44.31,0,0.0
2019-09-15,SC,4058.58,0,0.0
2019-09-15,SD,1367.26,0,0.0
2019-09-15,TN,2588.33,0,0.0
2019-09-15,TX,15678.51,0,0.0
2019-09-15,UT,2024.3600000000001,0,0.0
2019-09-15,VA,3433.93,0,0.0
2019-09-15,VT,1775.2,0,0.0
2019-09-15,WA,2039.17,0,0.0
2019-09-15,WI,8294.74,4,3168.09
2019-09-15,WV,3529.7599999999998,0,0.0
2019-09-15,WY,3226.73,0,0.0
2019-09-16,AK,106.17,0,0.0
2019-09-16,AL,4561.29,0,0.0
2019-09-16,AR,2891.91,0,0.0
2019-09-16,AZ,1345.12,0,0.0
2019-09-16,CA,8860.15,0,0.0
2019-09-16,CO,2907.36,0,0.0
2019-09-16,CT,1099.41,0,0.0
2019-09-16,DC,861.79,0,0.0
2019-09-16,FL,10131.65,0,0.0
2019-09-16,GA,4615.13,0,0.0
2019-09-16,HI,383.98,0,0.0
2019-09-16,IA,3786.95,0,0.0
2019-09-16,ID,810.7199999999999,0,0.0
2019-09-16,IL,5638.93,0,0.0
2019-09-16,IN,3344.5899999999997,0,0.0
2019-09-16,KS,4258.09,0,0.0
2019-09-16,KY,5134.17,0,0.0
2019-09-16,LA,4591.07,0,0.0
2019-09-16,MA,1270.23,0,0.0
2019-09-16,MD,13060.57,3,2022.9199999999998
2019-09-16,ME,1738.43,0,0.0
2019-09-16,MI,8046.05,0,0.0
2019-09-16,MN,5235.16,0,0.0
2019-09-16,MO,8917.21,0,0.0
2019-09-16,MS,2518.57,0,0.0
2019-09-16,MT,1732.48,0,0.0
2019-09-16,NC,5909.3,0,0.0
2019-09-16,ND,1756.16,0,0.0
2019-09-16,NE,3545.71,0,0.0
2019-09-16,NH,920.34,0,0.0
2019-09-16,NJ,3826.13,0,0.0
2019-09-16,NM,1529.23,0,0.0
2019-09-16,NV,712.36,0,0.0
2019-09-16,NY,14817.19,0,0.0
2019-09-16,OH,8281.74,0,0.0
2019-09-16,OK,2949.69,0,0.0
2019-09-16,OR,2892.2,0,0.0
2019-09-16,PA,14247.14,0,0.0
2019-09-16,RI,60.37,0,0.0
2019-09-16,SC,3657.79,0,0.0
2019-09-16,SD,1960.19,0,0.0
2019-09-16,TN,2130.4,0,0.0
2019-09-16,TX,16805.13,0,0.0
2019-09-16,UT,2821.96,0,0.0
2019-09-16,VA,3832.16,0,0.0
2019-09-16,VT,2492.85,0,0.0
2019-09-16,WA,3451.59,0,0.0
2019-09-16,WI,6461.58,0,0.0
2019-09-16,WV,2672.2799999999997,0,0.0
2019-09-16,WY,3701.0,0,0.0
2019-09-17,AL,3016.42,0,0.0
2019-09-17,AR,2706.54,0,0.0
2019-09-17,AZ,1375.04,0,0.0
2019-09-17,CA,7744.07,0,0.0
2019-09-17,CO,480.97,0,0.0
2019-09-17,CT,240.03,0,0.0
2019-09-17,DC,148.51,0,0.0
2019-09-17,FL,3789.0,0,0.0
2019-09-17,GA,1698.88,0,0.0
2019-09-17,HI,987.1999999999999,0,0.0
2019-09-17,IA,3878.95,0,0.0
2019-09-17,ID,878.54,0,0.0
2019-09-17,IL,4208.5,0,0.0
2019-09-17,IN,1583.84,0,0.0
2019-09-17,KS,1321.55,0,0.0
2019-09-17,KY,2776.44,0,0.0
2019-09-17,LA,764.2,0,0.0
2019-09-17,MA,841.71,0,0.0
2019-09-17,MD,5771.87,6,4236.09
2019-09-17,ME,658.68,0,0.0
2019-09-17,MI,2576.56,0,0.0
2019-09-17,MN,1055.39,0,0.0
2019-09-17,MO,2914.54,0,0.0
2019-09-17,MS,1320.7,0,0.0
2019-09-17,MT,651.92,0,0.0
2019-09-17,NC,1273.35,0,0.0
2019-09-17,ND,707.9499999999999,0,0.0
2019-09-17,NE,2076.57,0,0.0
2019-09-17,NH,419.82,0,0.0
2019-09-17,NJ,1444.87,0,0.0
2019-09-17,NM,1062.88,0,0.0
2019-09-17,NV,672.5400000000001,0,0.0
2019-09-17,NY,8605.09,0,0.0
2019-09-17,OH,4114.0,0,0.0
2019-09-17,OK,1401.78,0,0.0
2019-09-17,OR,1376.79,0,0.0
2019-09-17,PA,6426.8,0,0.0
2019-09-17,SC,1360.02,0,0.0
2019-09-17,SD,1148.82,0,0.0
2019-09-17,TN,541.03,0,0.0
2019-09-17,TX,5605.15,0,0.0
2019-09-17,UT,1476.95,0,0.0
2019-09-17,VA,2254.06,0,0.0
2019-09-17,VT,603.23,0,0.0
2019-09-17,WA,653.05,0,0.0
2019-09-17,WI,1473.07,0,0.0
2019-09-17,WV,1531.03,0,0.0
2019-09-17,WY,852.45,0,0.0
2019-09-18,AK,177.03,0,0.0
2019-09-18,AL,9456.869999999999,0,0.0
2019-09-18,AR,3154.3,0,0.0
2019-09-18,AZ,802.3100000000001,0,0.0
2019-09-18,CA,4675.11,0,0.0
2019-09-18,CO,619.17,0,0.0
2019-09-18,CT,434.24,0,0.0
2019-09-18,DC,460.97999999999996,0,0.0
2019-09-18,FL,3139.58,0,0.0
2019-09-18,GA,1668.09,0,0.0
2019-09-18,HI,65.99,0,0.0
2019-09-18,IA,1724.06,0,0.0
2019-09-18,ID,294.82,0,0.0
2019-09-18,IL,3579.4,0,0.0
2019-09-18,IN,1945.76,0,0.0
2019-09-18,KS,3239.68,0,0.0
2019-09-18,KY,1951.37,0,0.0
2019-09-18,LA,2093.27,0,0.0
2019-09-18,MA,527.69,0,0.0
2019-09-18,MD,1985.28,0,0.0
2019-09-18,ME,1251.86,0,0.0
2019-09-18,MI,5420.1900000000005,0,0.0
2019-09-18,MN,2975.54,0,0.0
2019-09-18,MO,4457.92,0,0.0
2019-09-18,MS,1730.47,0,0.0
2019-09-18,MT,1343.21,0,0.0
2019-09-18,NC,4376.35,0,0.0
2019-09-18,ND,1961.05,0,0.0
2019-09-18,NE,1529.84,0,0.0
2019-09-18,NH,554.5,0,0.0
2019-09-18,NJ,1480.19,0,0.0
2019-09-18,NM,712.94,0,0.0
2019-09-18,NV,213.94,0,0.0
2019-09-18,NY,12988.16,0,0.0
2019-09-18,OH,3560.5,0,0.0
2019-09-18,OK,2734.9300000000003,0,0.0
2019-09-18,OR,2187.82,0,0.0
2019-09-18,PA,7286.5,0,0.0
2019-09-18,SC,1331.4099999999999,0,0.0
2019-09-18,SD,972.35,0,0.0
2019-09-18,TN,1878.32,0,0.0
2019-09-18,TX,13243.199999999999,0,0.0
2019-09-18,UT,798.71,0,0.0
2019-09-18,VA,4320.05,2,1956.75
2019-09-18,VT,2243.11,0,0.0
2019-09-18,WA,1004.8,0,0.0
2019-09-18,WI,2984.2799999999997,0,0.0
2019-09-18,WV,2506.11,0,0.0
2019-09-18,WY,1457.03,0,0.0
2019-09-19,AK,504.21999999999997,0,0.0
2019-09-19,AL,2797.55,0,0.0
2019-09-19,AR,2599.57,0,0.0
2019-09-19,AZ,2109.41,0,0.0
2019-09-19,CA,10724.56,0,0.0
2019-09-19,CO,1064.21,0,0.0
2019-09-19,CT,746.32,0,0.0
2019-09-19,DC,264.85,0,0.0
2019-09-19,FL,6587.43,5,3352.31
2019-09-19,GA,1450.61,0,0.0
2019-09-19,HI,307.37,0,0.0
2019-09-19,IA,2044.17,0,0.0
2019-09-19,ID,875.41,0,0.0
2019-09-19,IL,4346.73,0,0.0
2019-09-19,IN,2711.14,0,0.0
2019-09-19,KS,1793.76,0,0.0
2019-09-19,KY,2694.61,0,0.0
2019-09-19,LA,1235.1,0,0.0
2019-09-19,MA,1836.88,0,0.0
2019-09-19,MD,1900.0,0,0.0
2019-09-19,ME,1080.67,0,0.0
2019-09-19,MI,4879.89,0,0.0
2019-09-19,MN,3060.1,0,0.0
2019-09-19,MO,7666.42,0,0.0
2019-09-19,MS,2209.33,0,0.0
2019-09-19,MT,870.97,0,0.0
2019-09-19,NC,4793.66,0,0.0
2019-09-19,ND,2879.0299999999997,0,0.0
2019-09-19,NE,1451.3799999999999,0,0.0
2019-09-19,NH,343.67,0,0.0
2019-09-19,NJ,2134.9,0,0.0
2019-09-19,NM,1607.06,0,0.0
2019-09-19,NV,197.9,0,0.0
2019-09-19,NY,6574.76,0,0.0
2019-09-19,OH,2857.95,0,0.0
2019-09-19,OK,2114.48,0,0.0
2019-09-19,OR,1354.98,0,0.0
2019-09-19,PA,9623.89,0,0.0
2019-09-19,RI,9.53,0,0.0
2019-09-19,SC,1927.46,0,0.0
2019-09-19,SD,1021.63,0,0.0
2019-09-19,TN,2411.89,0,0.0
2019-09-19,TX,9666.69,0,0.0
2019-09-19,UT,720.94,0,0.0
2019-09-19,VA,4096.7,5,1937.71
2019-09-19,VT,1376.87,0,0.0
2019-09-19,WA,4472.61,0,0.0
2019-09-19,WI,2061.83,0,0.0
2019-09-19,WV,5599.93,10,3377.94
2019-09-19,WY,1933.86,0,0.0
2019-09-20,AK,290.05,0,0.0
2019-09-20,AL,9796.73,0,0.0
2019-09-20,AR,4171.59,0,0.0
2019-09-20,AZ,930.14,0,0.0
2019-09-20,CA,5868.91,0,0.0
2019-09-20,CO,2511.82,0,0.0
2019-09-20,CT,354.69,0,0.0
2019-09-20,DC,377.47,0,0.0
2019-09-20,FL,6315.16,7,3113.5499999999997
2019-09-20,GA,2026.67,0,0.0
2019-09-20,HI,22.38,0,0.0
2019-09-20,IA,2382.2799999999997,0,0.0
2019-09-20,ID,210.20999999999998,0,0.0
2019-09-20,IL,2620.17,0,0.0
2019-09-20,IN,2085.59,0,0.0
2019-09-20,KS,3685.89,0,0.0
2019-09-20,KY,2698.59,0,0.0
2019-09-20,LA,2157.35,0,0.0
2019-09-20,MA,1097.64,0,0.0
2019-09-20,MD,2171.8,0,0.0
2019-09-20,ME,1169.25,0,0.0
2019-09-20,MI,7946.120000000001,0,0.0
2019-09-20,MN,3222.64,0,0.0
2019-09-20,MO,2545.57,0,0.0
2019-09-20,MS,1375.67,0,0.0
2019-09-20,MT,743.64,0,0.0
2019-09-20,NC,3119.41,0,0.0
2019-09-20,ND,3144.0699999999997,0,0.0
2019-09-20,NE,2170.64,0,0.0
2019-09-20,NH,3450.4700000000003,4,3276.02
2019-09-20,NJ,1296.98,0,0.0
2019-09-20,NM,1049.15,0,0.0
2019-09-20,NV,238.69,0,0.0
2019-09-20,NY,7793.52,0,0.0
2019-09-20,OH,4318.32,0,0.0
2019-09-20,OK,2473.9700000000003,0,0.0
2019-09-20,OR,1700.45,0,0.0
2019-09-20,PA,10603.0,0,0.0
2019-09-20,SC,2096.04,0,0.0
2019-09-20,SD,679.05,0,0.0
2019-09-20,TN,1379.06,0,0.0
2019-09-20,TX,7476.82,0,0.0
2019-09-20,UT,1145.02,0,0.0
2019-09-20,VA,2289.93,0,0.0
2019-09-20,VT,976.6999999999999,0,0.0
2019-09-20,WA,1845.83,0,0.0
2019-09-20,WI,2180.5,0,0.0
2019-09-20,WV,3506.85,5,1597.64
2019-09-20,WY,1711.71,0,0.0
2019-09-21,AK,557.01,0,0.0
2019-09-21,AL,3899.8399999999997,0,0.0
2019-09-21,AR,3062.35,0,0.0
2019-09-21,AZ,1809.05,0,0.0
2019-09-21,CA,12786.56,0,0.0
2019-09-21,CO,2030.57,0,0.0
2019-09-21,CT,952.76,0,0.0
2019-09-21,DC,482.64,0,0.0
2019-09-21,FL,5353.35,0,0.0
2019-09-21,GA,4442.22,0,0.0
2019-09-21,HI,472.1,0,0.0
2019-09-21,IA,6496.86,6,3498.5699999999997
2019-09-21,ID,1130.54,0,0.0
2019-09-21,IL,5586.8,0,0.0
2019-09-21,IN,3829.9100000000003,0,0.0
2019-09-21,KS,1994.28,0,0.0
2019-09-21,KY,4308.74,0,0.0
2019-09-21,LA,3345.24,0,0.0
2019-09-21,MA,1337.3000000000002,0,0.0
2019-09-21,MD,4204.48,0,0.0
2019-09-21,ME,2916.29,0,0.0
2019-09-21,MI,5629.01,0,0.0
2019-09-21,MN,4217.5,0,0.0
2019-09-21,MO,4935.7,0,0.0
2019-09-21,MS,2292.11,0,0.0
2019-09-21,MT,1314.55,0,0.0
2019-09-21,NC,5184.76,0,0.0
2019-09-21,ND,1963.6299999999999,0,0.0
2019-09-21,NE,2461.24,0,0.0
2019-09-21,NH,3852.22,6,2960.56
2019-09-21,NJ,2804.05,0,0.0
2019-09-21,NM,1610.52,0,0.0
2019-09-21,NV,239.32,0,0.0
2019-09-21,NY,11746.36,0,0.0
2019-09-21,OH,7503.46,0,0.0
2019-09-21,OK,2548.95,0,0.0
2019-09-21,OR,2956.74,0,0.0
2019-09-21,PA,9835.48,0,0.0
2019-09-21,SC,4184.03,0,0.0
2019-09-21,SD,1304.4,0,0.0
2019-09-21,TN,2058.35,0,0.0
2019-09-21,TX,12268.04,0,0.0
2019-09-21,UT,1097.66,0,0.0
2019-09-21,VA,4467.6,0,0.0
2019-09-21,VT,1471.52,0,0.0
2019-09-21,WA,2879.71,0,0.0
2019-09-21,WI,3133.59,0,0.0
2019-09-21,WV,2711.18,0,0.0
2019-09-21,WY,2218.74,0,0.0
2019-09-22,AK,257.43,0,0.0
2019-09-22,AL,6369.75,0,0.0
2019-09-22,AR,4156.16,0,0.0
2019-09-22,AZ,1742.9499999999998,0,0.0
2019-09-22,CA,10879.66,0,0.0
2019-09-22,CO,2224.86,0,0.0
2019-09-22,CT,778.4,0,0.0
2019-09-22,DC,976.8299999999999,0,0.0
2019-09-22,FL,6450.15,0,0.0
2019-09-22,GA,4833.12,0,0.0
2019-09-22,HI,453.94,0,0.0
2019-09-22,IA,5438.38,6,1913.5700000000002
2019-09-22,ID,767.14,0,0.0
2019-09-22,IL,8462.25,0,0.0
2019-09-22,IN,5226.85,0,0.0
2019-09-22,KS,4920.01,0,0.0
2019-09-22,KY,5801.92,0,0.0
2019-09-22,LA,3003.76,0,0.0
2019-09-22,MA,1249.1299999999999,0,0.0
2019-09-22,MD,3390.83,0,0.0
2019-09-22,ME,6341.97,0,0.0
2019-09-22,MI,7777.92,0,0.0
2019-09-22,MN,6020.17,0,0.0
2019-09-22,MO,5687.3,0,0.0
2019-09-22,MS,4053.08,0,0.0
2019-09-22,MT,4035.14,7,2594.15
2019-09-22,NC,6722.07,0,0.0
2019-09-22,ND,2011.25,0,0.0
2019-09-22,NE,2068.98,0,0.0
2019-09-22,NH,1341.6,0,0.0
2019-09-22,NJ,2858.7,0,0.0
2019-09-22,NM,2081.21,0,0.0
2019-09-22,NV,503.49,0,0.0
2019-09-22,NY,16873.73,0,0.0
2019-09-22,OH,7290.81,0,0.0
2019-09-22,OK,3876.7,0,0.0
2019-09-22,OR,2203.33,0,0.0
2019-09-22,PA,12152.47,0,0.0
2019-09-22,RI,9.65,0,0.0
2019-09-22,SC,3304.28,0,0.0
2019-09-22,SD,2024.8,0,0.0
2019-09-22,TN,2930.46,0,0.0
2019-09-22,TX,20005.35,9,6084.29
2019-09-22,UT,1041.73,0,0.0
2019-09-22,VA,4802.47,0,0.0
2019-09-22,VT,4396.65,0,0.0
2019-09-22,WA,3042.32,0,0.0
2019-09-22,WI,5416.17,0,0.0
2019-09-22,WV,5426.74,0,0.0
2019-09-22,WY,3036.26,0,0.0
2019-09-23,AK,345.6,0,0.0
2019-09-23,AL,6651.91,0,0.0
2019-09-23,AR,6908.78,0,0.0
2019-09-23,AZ,1563.52,0,0.0
2019-09-23,CA,16701.39,7,5269.96
2019-09-23,CO,3102.25,6,1522.6200000000001
2019-09-23,CT,391.89,0,0.0
2019-09-23,DC,1208.63,0,0.0
2019-09-23,FL,7925.06,0,0.0
2019-09-23,GA,3373.59,0,0.0
2019-09-23,HI,520.75,0,0.0
2019-09-23,IA,3687.91,0,0.0
2019-09-23,ID,682.37,0,0.0
2019-09-23,IL,5816.79,0,0.0
2019-09-23,IN,3933.39,0,0.0
2019-09-23,KS,2237.28,0,0.0
2019-09-23,KY,3297.68,0,0.0
2019-09-23,LA,3642.8,0,0.0
2019-09-23,MA,1735.74,0,0.0
2019-09-23,MD,3008.33,0,0.0
2019-09-23,ME,1511.57,0,0.0
2019-09-23,MI,5430.88,0,0.0
2019-09-23,MN,3161.71,0,0.0
2019-09-23,MO,10378.1,0,0.0
2019-09-23,MS,4943.34,0,0.0
2019-09-23,MT,7599.29,8,5506.22
2019-09-23,NC,9119.41,0,0.0
2019-09-23,ND,1213.72,0,0.0
2019-09-23,NE,2216.27,0,0.0
2019-09-23,NH,1437.47,0,0.0
2019-09-23,NJ,4678.59,0,0.0
2019-09-23,NM,3942.92,0,0.0
2019-09-23,NV,624.0,0,0.0
2019-09-23,NY,14590.77,0,0.0
2019-09-23,OH,7323.56,0,0.0
2019-09-23,OK,3983.75,0,0.0
2019-09-23,OR,3650.48,0,0.0
2019-09-23,PA,13063.94,0,0.0
2019-09-23,RI,5.97,0,0.0
2019-09-23,SC,3934.91,0,0.0
2019-09-23,SD,2149.52,0,0.0
2019-09-23,TN,6483.72,10,4501.62
2019-09-23,TX,16250.07,6,1628.3
2019-09-23,UT,1809.21,0,0.0
2019-09-23,VA,4956.6,0,0.0
2019-09-23,VT,2450.94,0,0.0
2019-09-23,WA,3773.79,0,0.0
2019-09-23,WI,3065.33,0,0.0
2019-09-23,WV,4692.11,0,0.0
2019-09-23,WY,2113.33,0,0.0
2019-09-24,AK,132.55,0,0.0
2019-09-24,AL,3738.63,0,0.0
2019-09-24,AR,1584.06,0,0.0
2019-09-24,AZ,1159.54,0,0.0
2019-09-24,CA,9535.369999999999,4,2248.4799999999996
2019-09-24,CO,2632.82,2,753.99
2019-09-24,CT,249.73,0,0.0
2019-09-24,DC,159.38,0,0.0
2019-09-24,FL,2497.69,0,0.0
2019-09-24,GA,1814.28,0,0.0
2019-09-24,HI,82.55,0,0.0
2019-09-24,IA,2207.21,0,0.0
2019-09-24,ID,502.93,0,0.0
2019-09-24,IL,4097.42,0,0.0
2019-09-24,IN,2278.58,0,0.0
2019-09-24,KS,1318.27,0,0.0
2019-09-24,KY,2351.2,0,0.0
2019-09-24,LA,1403.66,0,0.0
2019-09-24,MA,781.14,0,0.0
2019-09-24,MD,2056.55,0,0.0
2019-09-24,ME,571.62,0,0.0
2019-09-24,MI,3220.97,1,253.44
2019-09-24,MN,1991.39,0,0.0
2019-09-24,MO,2878.3199999999997,0,0.0
2019-09-24,MS,1233.71,0,0.0
2019-09-24,MT,948.86,0,0.0
2019-09-24,NC,2395.63,0,0.0
2019-09-24,ND,714.75,0,0.0
2019-09-24,NE,2247.61,0,0.0
2019-09-24,NH,215.26999999999998,0,0.0
2019-09-24,NJ,1268.28,0,0.0
2019-09-24,NM,599.66,0,0.0
2019-09-24,NV,505.82,0,0.0
2019-09-24,NY,7343.09,0,0.0
2019-09-24,OH,5788.79,0,0.0
2019-09-24,OK,2636.05,0,0.0
2019-09-24,OR,1052.14,0,0.0
2019-09-24,PA,6720.74,0,0.0
2019-09-24,SC,1645.54,0,0.0
2019-09-24,SD,910.92,0,0.0
2019-09-24,TN,3930.17,4,1779.17
2019-09-24,TX,4841.58,0,0.0
2019-09-24,UT,574.31,0,0.0
2019-09-24,VA,1696.43,0,0.0
2019-09-24,VT,749.95,0,0.0
2019-09-24,WA,1174.12,0,0.0
2019-09-24,WI,1747.51,0,0.0
2019-09-24,WV,1673.46,0,0.0
2019-09-24,WY,1295.51,0,0.0
2019-09-25,AK,229.28,0,0.0
2019-09-25,AL,3027.12,0,0.0
2019-09-25,AR,2097.98,0,0.0
2019-09-25,AZ,1417.31,0,0.0
2019-09-25,CA,3950.81,0,0.0
2019-09-25,CO,1457.8799999999999,0,0.0
2019-09-25,CT,785.9100000000001,0,0.0
2019-09-25,DC,69.78999999999999,0,0.0
2019-09-25,FL,3399.1,0,0.0
2019-09-25,GA,2565.61,0,0.0
2019-09-25,HI,151.92000000000002,0,0.0
2019-09-25,IA,1775.81,0,0.0
2019-09-25,ID,607.5600000000001,0,0.0
2019-09-25,IL,4276.37,0,0.0
2019-09-25,IN,8373.34,6,5191.65
2019-09-25,KS,1312.84,0,0.0
2019-09-25,KY,1802.33,0,0.0
2019-09-25,LA,1616.34,0,0.0
2019-09-25,MA,1057.87,0,0.0
2019-09-25,MD,1637.17,0,0.0
2019-09-25,ME,1114.04,0,0.0
2019-09-25,MI,3216.15,3,602.29
2019-09-25,MN,1946.48,0,0.0
2019-09-25,MO,2665.09,0,0.0
2019-09-25,MS,2713.5499999999997,0,0.0
2019-09-25,MT,588.81,0,0.0
2019-09-25,NC,1855.01,0,0.0
2019-09-25,ND,863.16,0,0.0
2019-09-25,NE,2314.87,0,0.0
2019-09-25,NH,643.56,0,0.0
2019-09-25,NJ,1728.92,0,0.0
2019-09-25,NM,1055.67,0,0.0
2019-09-25,NV,2023.5800000000002,0,0.0
2019-09-25,NY,6969.04,0,0.0
2019-09-25,OH,4118.15,0,0.0
2019-09-25,OK,1650.28,0,0.0
2019-09-25,OR,1171.29,0,0.0
2019-09-25,PA,6694.43,0,0.0
2019-09-25,SC,1739.03,0,0.0
2019-09-25,SD,911.0699999999999,0,0.0
2019-09-25,TN,1482.02,0,0.0
2019-09-25,TX,6623.0,0,0.0
2019-09-25,UT,798.2900000000001,0,0.0
2019-09-25,VA,2829.4900000000002,0,0.0
2019-09-25,VT,1768.32,0,0.0
2019-09-25,WA,1643.51,0,0.0
